course_id,name,account_id,term_id,term_name,total_students,n_students_with_grades,grade_mean,grade_variance,pass_rate,n_assignments,n_modules,recommendation
81109,EVOLUCIÓN DE LOS MEDICAMENTOS-P01,262,336,Segundo Semestre - 2025-Periodo Completo,61,61,19.14950819672131,4.470434543087638,0.0,4,11,LOW - Low grade variance
81093,BIOQUÍMICA-P13,262,336,Segundo Semestre - 2025-Periodo Completo,28,28,0.0,0.0,0.0,52,20,LOW - Low grade variance
81095,BIOQUÍMICA-P09,262,336,Segundo Semestre - 2025-Periodo Completo,42,42,0.0,0.0,0.0,52,20,LOW - Low grade variance
81097,EVOLUCIÓN DE LOS MEDICAMENTOS-P02,262,336,Segundo Semestre - 2025-Periodo Completo,61,61,0.0,0.0,0.0,5,8,LOW - Low grade variance
81102,CÁLCULO-P01,262,336,Segundo Semestre - 2025-Periodo Completo,44,44,0.0,0.0,0.0,25,18,LOW - Low grade variance
81103,CÁLCULO-P03,262,336,Segundo Semestre - 2025-Periodo Completo,45,45,0.0,0.0,0.0,25,18,LOW - Low grade variance
81105,CÁLCULO-P05,262,336,Segundo Semestre - 2025-Periodo Completo,42,42,0.0,0.0,0.0,26,18,LOW - Low grade variance
85416,FISICOQUÍMICA FARMACÉUTICA-P01,262,336,Segundo Semestre - 2025-Periodo Completo,26,26,0.0,0.0,0.0,87,25,LOW - Low grade variance
87253,PRÁC. II: FARM. ASIST. (A S)-P01,262,336,Segundo Semestre - 2025-Periodo Completo,21,21,0.0,0.0,0.0,3,6,LOW - Low grade variance
81092,FARMACIA PRIVADA-P06,262,336,Segundo Semestre - 2025-Periodo Completo,58,0,0.0,0.0,,0,10,SKIP - No grades
81107,FARMACIA PRIVADA-P01,262,336,Segundo Semestre - 2025-Periodo Completo,57,0,0.0,0.0,,0,10,SKIP - No grades
83162,TALL INTEG DE BIOCS (EV CICLO)-P02,262,336,Segundo Semestre - 2025-Periodo Completo,50,0,0.0,0.0,,3,10,SKIP - No grades
83164,QUÍMICA ORGÁNICA-P06,262,336,Segundo Semestre - 2025-Periodo Completo,60,0,0.0,0.0,,0,13,SKIP - No grades
83171,TOXICOLOGÍA-P01,262,336,Segundo Semestre - 2025-Periodo Completo,49,0,0.0,0.0,,0,10,SKIP - No grades
83177,ANÁLISIS QUÍMICO E INSTRUMEN.-P01,262,336,Segundo Semestre - 2025-Periodo Completo,49,0,0.0,0.0,,7,10,SKIP - No grades
83179,FARMACIA CLÍNICA-P01,262,336,Segundo Semestre - 2025-Periodo Completo,41,0,0.0,0.0,,1,10,SKIP - No grades
83180,QUÍMICA ORGÁNICA-P01,262,336,Segundo Semestre - 2025-Periodo Completo,51,0,0.0,0.0,,0,10,SKIP - No grades
83185,FISIOPATOLOGÍA-P06,262,336,Segundo Semestre - 2025-Periodo Completo,58,0,0.0,0.0,,3,10,SKIP - No grades
83187,TALL INTEG DE BIOCS (EV CICLO)-P01,262,336,Segundo Semestre - 2025-Periodo Completo,43,0,0.0,0.0,,3,10,SKIP - No grades
83192,FARMACOQUÍMICA II-P02,262,336,Segundo Semestre - 2025-Periodo Completo,31,0,0.0,0.0,,2,8,SKIP - No grades
83195,ANÁLISIS QUÍMICO E INSTRUMEN.-P05,262,336,Segundo Semestre - 2025-Periodo Completo,40,0,0.0,0.0,,11,10,SKIP - No grades
83197,FARMACOLOGÍA DE SISTEMAS-P01,262,336,Segundo Semestre - 2025-Periodo Completo,49,0,0.0,0.0,,0,10,SKIP - No grades
83198,FARMACOQUÍMICA II-P01,262,336,Segundo Semestre - 2025-Periodo Completo,44,0,0.0,0.0,,2,8,SKIP - No grades
83199,TECNOLOGÍA FARMACÉUTICA I-P01,262,336,Segundo Semestre - 2025-Periodo Completo,50,0,0.0,0.0,,0,10,SKIP - No grades
83201,FISIOPATOLOGÍA-P05,262,336,Segundo Semestre - 2025-Periodo Completo,59,0,0.0,0.0,,2,10,SKIP - No grades
83223,FARMACOVIGILANCIA-P01,262,336,Segundo Semestre - 2025-Periodo Completo,30,0,0.0,0.0,,1,10,SKIP - No grades
83226,TALL INTEGR FARMACOLOGÍA-P01,262,336,Segundo Semestre - 2025-Periodo Completo,47,0,0.0,0.0,,2,10,SKIP - No grades
